timestamp,satellite_id,temperature_c,voltage_v,current_a,battery_soc_percent,solar_power_w,communication_signal_db,vibration_g,attitude_error_deg,subsystem,label
2026-03-03 09:36:00,SAT-001,38.0,26.61,26.54,82.37,512.29,-67.25,0.0278,0.067,POWER,ANOMALY
2026-03-03 09:37:00,SAT-002,25.13,28.09,6.07,83.12,524.55,-66.92,0.049,0.088,POWER,NORMAL
2026-03-03 09:38:00,SAT-003,27.82,28.48,5.46,92.27,558.72,-70.38,0.0331,0.058,ATTITUDE,NORMAL
2026-03-03 09:39:00,SAT-004,23.76,28.32,6.93,79.25,561.99,-69.37,0.0585,0.025,PAYLOAD,NORMAL
2026-03-03 09:40:00,INSAT-3D,33.34,27.93,7.64,84.65,505.44,-113.68,0.0553,0.033,COMMUNICATION,ANOMALY
2026-03-03 09:41:00,GSAT-30,27.02,28.2,5.74,82.43,563.54,-66.0,0.0529,0.093,PAYLOAD,NORMAL
2026-03-03 09:42:00,SAT-001,22.73,28.74,4.28,83.79,493.18,-62.83,0.0434,0.052,PAYLOAD,NORMAL
2026-03-03 09:43:00,SAT-002,23.16,27.96,6.91,94.75,563.14,-68.39,0.0361,0.106,ATTITUDE,NORMAL
2026-03-03 09:44:00,SAT-003,29.14,28.17,6.55,83.25,542.49,-69.17,1.3661,0.645,ATTITUDE,ANOMALY
2026-03-03 09:45:00,SAT-004,29.88,27.81,6.32,86.23,522.93,-63.97,0.0287,0.104,COMMUNICATION,NORMAL
2026-03-03 09:46:00,INSAT-3D,18.74,28.02,7.0,87.02,577.2,-63.77,0.0562,0.107,COMMUNICATION,NORMAL
2026-03-03 09:47:00,GSAT-30,23.92,28.09,7.08,89.16,576.56,-75.17,0.0462,0.033,POWER,NORMAL
2026-03-03 09:48:00,SAT-001,25.92,28.41,7.89,80.31,231.4,-68.29,0.0353,3.276,ATTITUDE,ANOMALY
2026-03-03 09:49:00,SAT-002,24.75,28.23,6.7,87.64,511.39,-68.19,0.0347,0.083,PAYLOAD,NORMAL
2026-03-03 09:50:00,SAT-003,23.39,28.39,6.28,98.13,543.43,-72.58,0.0426,0.063,POWER,NORMAL
2026-03-03 09:51:00,SAT-004,22.99,28.09,6.03,92.73,555.02,-71.77,0.0448,0.129,POWER,NORMAL
2026-03-03 09:52:00,INSAT-3D,37.46,25.7,12.31,35.97,529.9,-69.23,0.0352,0.098,BATTERY,ANOMALY
2026-03-03 09:53:00,GSAT-30,27.62,28.52,5.38,85.64,575.52,-66.31,0.0397,0.073,BATTERY,NORMAL
2026-03-03 09:54:00,SAT-001,24.25,27.76,6.85,93.39,542.54,-64.27,0.0496,0.021,COMMUNICATION,NORMAL
2026-03-03 09:55:00,SAT-002,28.62,28.07,6.22,87.84,464.71,-71.65,0.043,0.075,THERMAL,NORMAL
2026-03-03 09:56:00,SAT-003,66.79,27.5,5.08,87.59,535.36,-66.13,0.0557,0.076,THERMAL,ANOMALY
2026-03-03 09:57:00,SAT-004,27.54,28.04,5.69,86.3,527.64,-69.39,0.0317,0.104,PAYLOAD,NORMAL
2026-03-03 09:58:00,INSAT-3D,31.98,28.3,6.37,83.65,480.5,-68.22,0.0578,0.07,PAYLOAD,NORMAL
2026-03-03 09:59:00,GSAT-30,24.87,28.21,5.61,88.48,488.54,-68.36,0.0654,0.067,PAYLOAD,NORMAL
2026-03-03 10:00:00,SAT-001,29.36,22.15,7.65,69.36,247.03,-66.24,0.053,0.116,POWER,ANOMALY
2026-03-03 10:01:00,SAT-002,30.22,27.82,5.51,85.57,557.17,-67.19,0.0501,0.061,ATTITUDE,NORMAL
2026-03-03 10:02:00,SAT-003,24.27,27.92,5.33,80.04,566.86,-64.38,0.0191,0.135,BATTERY,NORMAL
2026-03-03 10:03:00,SAT-004,33.09,28.11,6.98,86.06,607.17,-65.81,0.0296,0.122,COMMUNICATION,NORMAL
2026-03-03 10:04:00,INSAT-3D,40.33,26.56,20.66,90.99,581.83,-64.64,0.0537,0.097,POWER,ANOMALY
2026-03-03 10:05:00,GSAT-30,27.04,28.08,5.98,84.03,561.88,-67.08,0.0576,0.031,ATTITUDE,NORMAL
2026-03-03 10:06:00,SAT-001,22.84,27.94,7.31,92.36,504.13,-69.14,0.0484,0.07,ATTITUDE,NORMAL
2026-03-03 10:07:00,SAT-002,27.86,28.38,6.2,93.13,567.77,-68.49,0.0266,0.105,POWER,NORMAL
2026-03-03 10:08:00,SAT-003,26.51,28.21,6.13,88.72,540.45,-109.48,0.0327,0.112,COMMUNICATION,ANOMALY
2026-03-03 10:09:00,SAT-004,22.63,27.73,6.19,99.5,540.98,-70.32,0.0457,0.047,THERMAL,NORMAL
2026-03-03 10:10:00,INSAT-3D,23.45,28.01,5.97,85.3,525.9,-65.7,0.0666,0.01,ATTITUDE,NORMAL
2026-03-03 10:11:00,GSAT-30,29.0,28.15,6.14,80.91,511.28,-67.29,0.0594,0.086,ATTITUDE,NORMAL
2026-03-03 10:12:00,SAT-001,25.61,28.28,5.69,80.34,523.07,-71.47,1.6104,0.708,ATTITUDE,ANOMALY
2026-03-03 10:13:00,SAT-002,28.37,28.24,4.97,88.4,535.81,-70.06,0.0403,0.081,BATTERY,NORMAL
2026-03-03 10:14:00,SAT-003,25.77,28.39,5.61,89.59,572.98,-69.34,0.0546,0.127,COMMUNICATION,NORMAL
2026-03-03 10:15:00,SAT-004,21.33,28.46,6.15,79.91,486.37,-66.69,0.0297,0.136,ATTITUDE,NORMAL
2026-03-03 10:16:00,INSAT-3D,23.19,28.2,6.63,81.35,208.26,-67.43,0.0375,11.957,ATTITUDE,ANOMALY
2026-03-03 10:17:00,GSAT-30,20.28,28.11,6.85,86.42,520.58,-64.24,0.0423,0.049,ATTITUDE,NORMAL
2026-03-03 10:18:00,SAT-001,24.32,28.3,5.81,90.08,533.79,-71.91,0.0487,0.074,POWER,NORMAL
2026-03-03 10:19:00,SAT-002,26.92,28.38,6.22,89.91,531.77,-70.19,0.0409,0.114,COMMUNICATION,NORMAL
2026-03-03 10:20:00,SAT-003,32.0,25.15,13.37,24.21,543.14,-72.6,0.057,0.139,BATTERY,ANOMALY
2026-03-03 10:21:00,SAT-004,22.01,28.21,4.94,84.3,513.2,-68.28,0.0259,0.052,THERMAL,NORMAL
2026-03-03 10:22:00,INSAT-3D,26.88,28.03,5.52,88.0,558.61,-72.68,0.0561,0.108,THERMAL,NORMAL
2026-03-03 10:23:00,GSAT-30,18.83,27.94,6.46,87.26,507.21,-69.18,0.0656,0.114,BATTERY,NORMAL
2026-03-03 10:24:00,SAT-001,60.37,27.19,7.15,88.52,574.05,-67.97,0.0372,0.053,THERMAL,ANOMALY
2026-03-03 10:25:00,SAT-002,20.15,28.2,6.8,88.51,497.64,-67.28,0.045,0.085,POWER,NORMAL
2026-03-03 10:26:00,SAT-003,29.52,28.12,7.68,79.27,581.14,-71.09,0.0318,0.13,COMMUNICATION,NORMAL
2026-03-03 10:27:00,SAT-004,26.2,28.24,4.59,88.92,517.79,-71.42,0.0474,0.084,BATTERY,NORMAL
2026-03-03 10:28:00,INSAT-3D,20.69,21.98,7.57,78.71,124.54,-71.62,0.0614,0.101,POWER,ANOMALY
2026-03-03 10:29:00,GSAT-30,27.82,28.43,6.84,85.87,550.7,-67.67,0.0338,0.052,BATTERY,NORMAL
2026-03-03 10:30:00,SAT-001,30.89,28.25,7.61,81.14,570.67,-67.36,0.0438,0.04,POWER,NORMAL
2026-03-03 10:31:00,SAT-002,25.47,28.11,6.65,87.87,594.22,-63.4,0.0557,0.042,BATTERY,NORMAL
2026-03-03 10:32:00,SAT-003,38.0,26.31,20.84,89.62,520.77,-69.94,0.046,0.056,POWER,ANOMALY
2026-03-03 10:33:00,SAT-004,24.79,28.2,5.36,88.29,539.03,-61.93,0.0351,0.11,THERMAL,NORMAL
2026-03-03 10:34:00,INSAT-3D,21.14,28.24,5.4,90.78,514.91,-68.96,0.051,0.099,POWER,NORMAL
2026-03-03 10:35:00,GSAT-30,29.03,28.18,6.59,84.79,543.3,-67.49,0.028,0.065,ATTITUDE,NORMAL
2026-03-03 10:36:00,SAT-001,26.8,27.97,6.64,84.07,547.83,-107.81,0.0688,0.021,COMMUNICATION,ANOMALY
2026-03-03 10:37:00,SAT-002,25.8,28.04,5.79,87.21,514.63,-69.19,0.0492,0.05,THERMAL,NORMAL
2026-03-03 10:38:00,SAT-003,15.0,28.15,6.2,91.04,552.45,-67.96,0.0438,0.042,ATTITUDE,NORMAL
2026-03-03 10:39:00,SAT-004,24.64,28.19,6.81,91.26,548.35,-68.13,0.0587,0.105,POWER,NORMAL
2026-03-03 10:40:00,INSAT-3D,27.33,28.08,7.38,89.17,522.62,-73.75,1.2254,0.659,ATTITUDE,ANOMALY
2026-03-03 10:41:00,GSAT-30,24.65,28.02,6.01,85.56,527.21,-70.47,0.036,0.052,POWER,NORMAL
2026-03-03 10:42:00,SAT-001,24.59,27.5,6.31,94.2,566.39,-70.6,0.0573,0.056,POWER,NORMAL
2026-03-03 10:43:00,SAT-002,27.49,28.07,5.88,89.9,519.96,-68.1,0.0608,0.055,ATTITUDE,NORMAL
2026-03-03 10:44:00,SAT-003,24.66,28.11,9.03,88.04,253.78,-65.7,0.0534,4.962,ATTITUDE,ANOMALY
2026-03-03 10:45:00,SAT-004,26.82,28.02,5.07,93.33,584.4,-66.1,0.0498,0.038,ATTITUDE,NORMAL
2026-03-03 10:46:00,INSAT-3D,18.5,28.26,5.96,94.78,547.25,-69.46,0.0563,0.07,PAYLOAD,NORMAL
2026-03-03 10:47:00,GSAT-30,23.38,27.81,6.76,82.57,614.98,-73.35,0.0457,0.103,COMMUNICATION,NORMAL
2026-03-03 10:48:00,SAT-001,32.0,25.7,12.25,38.97,587.62,-67.83,0.0408,0.129,BATTERY,ANOMALY
2026-03-03 10:49:00,SAT-002,25.38,28.12,5.17,95.71,580.58,-68.31,0.0391,0.062,ATTITUDE,NORMAL
2026-03-03 10:50:00,SAT-003,27.87,28.53,5.26,86.44,538.33,-66.19,0.052,0.055,COMMUNICATION,NORMAL
2026-03-03 10:51:00,SAT-004,29.83,28.14,5.36,88.18,610.4,-70.87,0.0556,0.12,BATTERY,NORMAL
2026-03-03 10:52:00,INSAT-3D,83.34,27.19,6.96,86.77,550.84,-61.78,0.0467,0.044,THERMAL,ANOMALY
2026-03-03 10:53:00,GSAT-30,25.23,27.87,6.07,76.18,520.71,-71.36,0.0413,0.078,THERMAL,NORMAL
2026-03-03 10:54:00,SAT-001,23.08,27.88,6.55,88.14,456.51,-63.17,0.05,0.082,COMMUNICATION,NORMAL
2026-03-03 10:55:00,SAT-002,26.55,28.08,6.59,92.33,514.27,-62.13,0.0609,0.104,POWER,NORMAL
2026-03-03 10:56:00,SAT-003,24.93,23.4,6.85,83.03,121.52,-62.25,0.0505,0.105,POWER,ANOMALY
2026-03-03 10:57:00,SAT-004,25.94,27.99,7.41,89.04,521.22,-69.75,0.0343,0.037,THERMAL,NORMAL
2026-03-03 10:58:00,INSAT-3D,24.25,27.92,5.39,85.99,500.69,-71.62,0.0443,0.147,ATTITUDE,NORMAL
2026-03-03 10:59:00,GSAT-30,24.71,28.57,7.22,83.61,512.16,-69.66,0.0411,0.105,BATTERY,NORMAL
2026-03-03 11:00:00,SAT-001,38.0,26.61,22.35,82.17,576.68,-70.09,0.0453,0.099,POWER,ANOMALY
2026-03-03 11:01:00,SAT-002,28.17,28.3,6.87,81.15,511.64,-63.53,0.0653,0.122,ATTITUDE,NORMAL
2026-03-03 11:02:00,SAT-003,24.71,28.03,6.64,93.26,499.78,-65.4,0.0447,0.072,COMMUNICATION,NORMAL
2026-03-03 11:03:00,SAT-004,24.79,28.51,6.09,77.84,502.54,-64.05,0.0627,0.02,PAYLOAD,NORMAL
2026-03-03 11:04:00,INSAT-3D,23.15,28.0,6.2,80.36,533.18,-118.81,0.0407,0.046,COMMUNICATION,ANOMALY
2026-03-03 11:05:00,GSAT-30,20.77,27.99,6.46,87.24,444.21,-70.16,0.0538,0.083,BATTERY,NORMAL
2026-03-03 11:06:00,SAT-001,24.22,28.84,6.23,84.38,603.11,-66.26,0.0353,0.081,PAYLOAD,NORMAL
2026-03-03 11:07:00,SAT-002,26.08,28.3,6.29,88.04,527.24,-65.82,0.027,0.034,COMMUNICATION,NORMAL
2026-03-03 11:08:00,SAT-003,23.46,28.57,6.86,81.83,505.98,-68.24,1.0351,0.721,ATTITUDE,ANOMALY
2026-03-03 11:09:00,SAT-004,32.71,28.22,6.44,92.89,579.34,-63.27,0.0296,0.084,ATTITUDE,NORMAL
2026-03-03 11:10:00,INSAT-3D,28.2,28.3,5.15,84.28,565.92,-69.69,0.0665,0.071,POWER,NORMAL
2026-03-03 11:11:00,GSAT-30,21.45,28.08,5.36,79.95,605.91,-70.05,0.062,0.073,ATTITUDE,NORMAL
2026-03-03 11:12:00,SAT-001,22.61,28.35,6.19,83.96,240.46,-70.44,0.0288,5.507,ATTITUDE,ANOMALY
2026-03-03 11:13:00,SAT-002,31.34,28.29,6.67,87.05,488.82,-63.35,0.0473,0.108,BATTERY,NORMAL
2026-03-03 11:14:00,SAT-003,26.29,28.39,6.84,86.11,578.27,-67.08,0.0458,0.01,COMMUNICATION,NORMAL
2026-03-03 11:15:00,SAT-004,22.57,28.43,6.08,87.61,542.1,-71.12,0.0603,0.089,BATTERY,NORMAL
2026-03-03 11:16:00,INSAT-3D,33.98,24.75,11.97,39.93,490.05,-71.99,0.0556,0.057,BATTERY,ANOMALY
2026-03-03 11:17:00,GSAT-30,27.0,28.56,6.74,88.69,556.38,-64.42,0.0657,0.051,COMMUNICATION,NORMAL
2026-03-03 11:18:00,SAT-001,27.49,28.21,5.99,99.08,581.35,-63.02,0.064,0.021,THERMAL,NORMAL
2026-03-03 11:19:00,SAT-002,24.88,28.4,7.19,76.17,514.22,-71.0,0.0435,0.052,ATTITUDE,NORMAL
2026-03-03 11:20:00,SAT-003,74.72,27.45,7.21,89.77,550.37,-69.01,0.046,0.066,THERMAL,ANOMALY
2026-03-03 11:21:00,SAT-004,24.71,27.82,6.63,86.88,467.91,-72.12,0.0366,0.086,PAYLOAD,NORMAL
2026-03-03 11:22:00,INSAT-3D,18.68,28.31,5.72,83.13,563.74,-67.27,0.0559,0.076,ATTITUDE,NORMAL
2026-03-03 11:23:00,GSAT-30,31.16,28.24,6.29,92.99,552.52,-70.36,0.0453,0.046,COMMUNICATION,NORMAL
2026-03-03 11:24:00,SAT-001,26.55,21.92,7.24,82.45,116.5,-68.34,0.0487,0.044,POWER,ANOMALY
2026-03-03 11:25:00,SAT-002,18.55,28.1,6.63,80.52,455.25,-70.17,0.0353,0.129,BATTERY,NORMAL
2026-03-03 11:26:00,SAT-003,23.31,28.43,6.59,89.01,568.7,-66.68,0.0531,0.085,COMMUNICATION,NORMAL
2026-03-03 11:27:00,SAT-004,26.25,28.25,5.88,87.67,538.32,-64.76,0.0478,0.053,PAYLOAD,NORMAL
2026-03-03 11:28:00,INSAT-3D,38.0,26.36,31.41,87.3,511.43,-64.32,0.0327,0.1,POWER,ANOMALY
2026-03-03 11:29:00,GSAT-30,26.17,28.05,7.48,91.47,563.83,-69.81,0.0739,0.067,BATTERY,NORMAL
2026-03-03 11:30:00,SAT-001,21.52,27.95,5.69,91.93,565.12,-71.02,0.0426,0.094,PAYLOAD,NORMAL
2026-03-03 11:31:00,SAT-002,21.13,28.18,5.26,91.53,540.36,-69.09,0.0573,0.052,PAYLOAD,NORMAL
2026-03-03 11:32:00,SAT-003,24.72,27.84,5.4,80.47,505.71,-111.04,0.0441,0.077,COMMUNICATION,ANOMALY
2026-03-03 11:33:00,SAT-004,28.21,28.2,6.19,90.35,593.52,-66.42,0.032,0.058,PAYLOAD,NORMAL
2026-03-03 11:34:00,INSAT-3D,26.25,28.05,5.4,82.07,553.31,-70.8,0.0581,0.034,THERMAL,NORMAL
2026-03-03 11:35:00,GSAT-30,20.44,28.5,4.7,88.73,528.41,-72.55,0.0203,0.047,ATTITUDE,NORMAL
2026-03-03 11:36:00,SAT-001,26.14,28.02,5.67,91.76,493.03,-65.96,1.4658,0.646,ATTITUDE,ANOMALY
2026-03-03 11:37:00,SAT-002,26.23,28.36,7.11,96.96,540.09,-71.31,0.0488,0.04,BATTERY,NORMAL
2026-03-03 11:38:00,SAT-003,29.53,27.81,5.7,91.62,548.19,-67.94,0.048,0.106,ATTITUDE,NORMAL
2026-03-03 11:39:00,SAT-004,22.44,28.35,6.44,79.7,456.24,-69.15,0.05,0.128,THERMAL,NORMAL
2026-03-03 11:40:00,INSAT-3D,23.65,28.34,6.27,93.64,237.96,-69.32,0.0467,7.661,ATTITUDE,ANOMALY
2026-03-03 11:41:00,GSAT-30,30.63,28.14,6.11,95.61,581.07,-72.22,0.0624,0.032,THERMAL,NORMAL
2026-03-03 11:42:00,SAT-001,26.95,28.28,5.61,95.82,625.88,-69.3,0.0445,0.069,BATTERY,NORMAL
2026-03-03 11:43:00,SAT-002,23.16,28.07,5.53,85.72,503.94,-66.16,0.0498,0.036,THERMAL,NORMAL
2026-03-03 11:44:00,SAT-003,34.78,25.63,11.57,30.77,569.98,-69.59,0.0452,0.069,BATTERY,ANOMALY
2026-03-03 11:45:00,SAT-004,24.88,28.15,5.45,80.39,628.68,-68.15,0.0669,0.115,COMMUNICATION,NORMAL
2026-03-03 11:46:00,INSAT-3D,26.14,28.33,6.27,88.91,481.86,-67.65,0.051,0.09,BATTERY,NORMAL
2026-03-03 11:47:00,GSAT-30,20.89,28.32,7.28,83.71,514.82,-64.52,0.0407,0.051,POWER,NORMAL
2026-03-03 11:48:00,SAT-001,69.28,27.5,6.58,90.62,565.87,-68.25,0.0647,0.128,THERMAL,ANOMALY
2026-03-03 11:49:00,SAT-002,23.69,28.15,5.01,83.56,535.98,-68.51,0.0338,0.041,ATTITUDE,NORMAL
2026-03-03 11:50:00,SAT-003,27.99,27.86,7.41,90.88,526.92,-65.17,0.058,0.097,COMMUNICATION,NORMAL
2026-03-03 11:51:00,SAT-004,26.48,28.52,4.9,87.55,581.55,-65.27,0.0265,0.074,ATTITUDE,NORMAL
2026-03-03 11:52:00,INSAT-3D,21.17,21.95,6.63,87.83,202.15,-70.1,0.0549,0.111,POWER,ANOMALY
2026-03-03 11:53:00,GSAT-30,26.94,28.16,5.88,87.91,509.34,-69.08,0.0603,0.032,COMMUNICATION,NORMAL
2026-03-03 11:54:00,SAT-001,21.93,28.03,5.68,85.78,595.09,-71.5,0.0686,0.092,COMMUNICATION,NORMAL
2026-03-03 11:55:00,SAT-002,26.53,27.88,5.92,82.31,562.24,-71.36,0.0269,0.124,THERMAL,NORMAL
2026-03-03 11:56:00,SAT-003,38.0,26.58,30.85,84.86,505.32,-69.83,0.0522,0.051,POWER,ANOMALY
2026-03-03 11:57:00,SAT-004,31.46,28.4,6.57,94.36,529.37,-63.34,0.0584,0.067,PAYLOAD,NORMAL
2026-03-03 11:58:00,INSAT-3D,21.47,28.25,7.2,85.15,607.1,-68.16,0.031,0.11,THERMAL,NORMAL
2026-03-03 11:59:00,GSAT-30,24.8,27.77,6.3,94.29,497.44,-62.43,0.0372,0.098,PAYLOAD,NORMAL
2026-03-03 12:00:00,SAT-001,22.03,28.85,5.65,86.04,513.92,-103.11,0.0461,0.07,COMMUNICATION,ANOMALY
2026-03-03 12:01:00,SAT-002,25.75,27.88,6.49,94.74,512.4,-68.03,0.0417,0.067,THERMAL,NORMAL
2026-03-03 12:02:00,SAT-003,28.85,28.17,4.93,89.62,563.4,-70.31,0.0453,0.078,THERMAL,NORMAL
2026-03-03 12:03:00,SAT-004,28.4,27.64,6.98,99.5,581.52,-70.38,0.0527,0.087,PAYLOAD,NORMAL
2026-03-03 12:04:00,INSAT-3D,31.35,28.54,5.78,87.94,505.39,-64.89,1.531,0.679,ATTITUDE,ANOMALY
2026-03-03 12:05:00,GSAT-30,25.86,28.32,6.28,91.99,531.99,-68.94,0.0452,0.116,POWER,NORMAL
2026-03-03 12:06:00,SAT-001,24.88,28.45,6.99,92.61,575.35,-67.45,0.0384,0.072,PAYLOAD,NORMAL
2026-03-03 12:07:00,SAT-002,20.33,28.11,6.5,94.87,491.9,-70.69,0.0224,0.134,BATTERY,NORMAL
2026-03-03 12:08:00,SAT-003,26.48,28.07,5.06,84.99,233.05,-73.38,0.0421,10.944,ATTITUDE,ANOMALY
2026-03-03 12:09:00,SAT-004,26.17,27.82,5.19,84.51,531.3,-65.48,0.049,0.075,ATTITUDE,NORMAL
2026-03-03 12:10:00,INSAT-3D,24.69,28.33,7.02,95.11,593.15,-70.2,0.0625,0.095,COMMUNICATION,NORMAL
2026-03-03 12:11:00,GSAT-30,29.9,27.91,6.46,85.73,526.24,-70.46,0.0501,0.073,THERMAL,NORMAL
2026-03-03 12:12:00,SAT-001,32.0,25.87,10.68,46.95,509.45,-72.44,0.0387,0.091,BATTERY,ANOMALY
2026-03-03 12:13:00,SAT-002,22.82,28.11,6.55,92.31,535.09,-66.07,0.0383,0.016,PAYLOAD,NORMAL
2026-03-03 12:14:00,SAT-003,21.93,28.4,6.51,93.61,564.63,-71.66,0.0357,0.054,ATTITUDE,NORMAL
2026-03-03 12:15:00,SAT-004,24.61,28.25,5.71,81.09,538.63,-67.8,0.0613,0.057,THERMAL,NORMAL
2026-03-03 12:16:00,INSAT-3D,69.94,27.06,5.42,83.5,501.77,-72.08,0.0644,0.066,THERMAL,ANOMALY
2026-03-03 12:17:00,GSAT-30,19.02,28.52,5.62,88.69,492.55,-68.11,0.0285,0.078,PAYLOAD,NORMAL
2026-03-03 12:18:00,SAT-001,26.99,27.93,6.07,89.37,534.26,-66.08,0.0504,0.067,ATTITUDE,NORMAL
2026-03-03 12:19:00,SAT-002,25.73,28.43,5.59,82.75,602.22,-67.61,0.0285,0.078,POWER,NORMAL
2026-03-03 12:20:00,SAT-003,24.03,22.43,6.17,91.18,210.71,-64.17,0.0524,0.09,POWER,ANOMALY
2026-03-03 12:21:00,SAT-004,28.22,27.74,6.94,93.29,559.66,-72.68,0.0532,0.11,COMMUNICATION,NORMAL
2026-03-03 12:22:00,INSAT-3D,22.29,28.13,5.51,85.13,562.75,-68.04,0.0574,0.033,BATTERY,NORMAL
2026-03-03 12:23:00,GSAT-30,24.59,28.27,6.03,95.69,536.55,-63.47,0.0394,0.032,ATTITUDE,NORMAL
2026-03-03 12:24:00,SAT-001,45.53,26.67,20.78,77.75,537.86,-65.54,0.0335,0.076,POWER,ANOMALY
2026-03-03 12:25:00,SAT-002,30.69,27.53,4.49,88.53,505.18,-65.97,0.0409,0.092,POWER,NORMAL
2026-03-03 12:26:00,SAT-003,24.72,28.47,5.07,81.74,567.19,-60.75,0.0555,0.136,BATTERY,NORMAL
2026-03-03 12:27:00,SAT-004,27.1,28.48,6.71,86.85,520.96,-70.78,0.0628,0.042,COMMUNICATION,NORMAL
2026-03-03 12:28:00,INSAT-3D,26.37,28.38,4.91,72.92,547.74,-104.46,0.0481,0.054,COMMUNICATION,ANOMALY
2026-03-03 12:29:00,GSAT-30,22.86,28.22,5.83,83.58,579.82,-68.36,0.0387,0.048,BATTERY,NORMAL
2026-03-03 12:30:00,SAT-001,30.34,28.16,6.54,85.53,555.41,-67.2,0.0315,0.067,POWER,NORMAL
2026-03-03 12:31:00,SAT-002,23.56,27.87,6.48,81.3,566.03,-66.67,0.0613,0.112,BATTERY,NORMAL
2026-03-03 12:32:00,SAT-003,26.42,28.21,5.79,80.46,528.76,-71.23,1.0258,0.666,ATTITUDE,ANOMALY
2026-03-03 12:33:00,SAT-004,24.32,28.28,4.71,85.45,606.15,-68.98,0.0602,0.078,POWER,NORMAL
2026-03-03 12:34:00,INSAT-3D,24.57,28.13,5.86,87.94,530.54,-66.45,0.0539,0.069,BATTERY,NORMAL
2026-03-03 12:35:00,GSAT-30,20.85,28.39,4.84,88.1,559.06,-68.94,0.0747,0.065,BATTERY,NORMAL
2026-03-03 12:36:00,SAT-001,24.26,28.26,5.9,77.79,223.68,-65.73,0.042,11.109,ATTITUDE,ANOMALY
2026-03-03 12:37:00,SAT-002,21.56,28.0,5.92,94.25,582.57,-69.94,0.0536,0.08,PAYLOAD,NORMAL
2026-03-03 12:38:00,SAT-003,29.01,28.12,5.42,83.69,579.24,-67.57,0.0467,0.053,ATTITUDE,NORMAL
2026-03-03 12:39:00,SAT-004,22.76,28.28,7.24,83.85,494.01,-71.25,0.0495,0.125,PAYLOAD,NORMAL
2026-03-03 12:40:00,INSAT-3D,37.04,25.38,13.37,41.71,496.47,-66.32,0.043,-0.01,BATTERY,ANOMALY
2026-03-03 12:41:00,GSAT-30,23.32,27.98,7.43,80.8,553.9,-68.39,0.0507,0.075,THERMAL,NORMAL
2026-03-03 12:42:00,SAT-001,26.04,28.35,6.5,99.5,504.12,-71.18,0.0384,0.04,BATTERY,NORMAL
2026-03-03 12:43:00,SAT-002,20.79,28.39,4.56,84.51,538.38,-64.1,0.0385,0.093,BATTERY,NORMAL
2026-03-03 12:44:00,SAT-003,83.62,27.5,6.8,89.15,513.48,-71.04,0.0487,0.065,THERMAL,ANOMALY
2026-03-03 12:45:00,SAT-004,27.51,28.76,5.21,85.26,550.25,-74.53,0.0583,0.104,ATTITUDE,NORMAL
2026-03-03 12:46:00,INSAT-3D,22.37,28.39,5.85,92.59,534.63,-72.11,0.059,0.041,ATTITUDE,NORMAL
2026-03-03 12:47:00,GSAT-30,27.41,28.49,6.74,79.84,539.68,-65.0,0.0552,0.153,PAYLOAD,NORMAL
2026-03-03 12:48:00,SAT-001,28.67,20.92,5.24,85.28,181.15,-69.65,0.0527,0.005,POWER,ANOMALY
2026-03-03 12:49:00,SAT-002,23.76,28.03,5.9,88.7,523.87,-68.35,0.0367,0.073,COMMUNICATION,NORMAL
2026-03-03 12:50:00,SAT-003,22.74,28.01,5.96,79.77,471.48,-67.71,0.0464,0.106,PAYLOAD,NORMAL
2026-03-03 12:51:00,SAT-004,22.34,28.17,5.95,81.89,513.1,-66.93,0.0604,0.097,THERMAL,NORMAL
2026-03-03 12:52:00,INSAT-3D,39.01,26.44,20.17,81.84,494.83,-70.7,0.0438,0.064,POWER,ANOMALY
2026-03-03 12:53:00,GSAT-30,25.97,28.12,6.16,83.1,590.23,-72.89,0.0749,0.094,POWER,NORMAL
2026-03-03 12:54:00,SAT-001,28.75,28.31,6.97,80.94,536.73,-70.01,0.0624,0.086,ATTITUDE,NORMAL
2026-03-03 12:55:00,SAT-002,29.63,28.0,6.03,91.46,575.8,-63.72,0.0366,0.076,COMMUNICATION,NORMAL
2026-03-03 12:56:00,SAT-003,19.49,28.08,5.66,85.7,556.57,-110.66,0.0334,0.068,COMMUNICATION,ANOMALY
2026-03-03 12:57:00,SAT-004,24.08,27.96,6.38,91.5,555.88,-70.14,0.0431,0.014,BATTERY,NORMAL
2026-03-03 12:58:00,INSAT-3D,19.14,27.87,6.17,85.51,506.75,-64.79,0.0271,0.074,ATTITUDE,NORMAL
2026-03-03 12:59:00,GSAT-30,18.74,28.26,6.17,86.91,510.64,-74.33,0.0567,0.099,THERMAL,NORMAL
2026-03-03 13:00:00,SAT-001,25.83,28.27,6.38,89.91,524.04,-68.09,1.6627,0.668,ATTITUDE,ANOMALY
2026-03-03 13:01:00,SAT-002,24.43,28.0,6.28,88.21,557.7,-68.09,0.0524,0.072,BATTERY,NORMAL
2026-03-03 13:02:00,SAT-003,26.39,28.17,6.85,87.48,509.61,-68.12,0.0539,0.109,COMMUNICATION,NORMAL
2026-03-03 13:03:00,SAT-004,25.36,28.3,6.76,82.51,532.42,-66.45,0.0418,0.109,THERMAL,NORMAL
2026-03-03 13:04:00,INSAT-3D,26.27,27.61,7.17,84.41,214.61,-68.76,0.0323,5.117,ATTITUDE,ANOMALY
