timestamp,satellite_id,temperature_c,voltage_v,current_a,battery_soc_percent,solar_power_w,communication_signal_db,vibration_g,attitude_error_deg,subsystem,label,temperature_change,voltage_change,current_change,battery_soc_change,solar_power_change,communication_signal_change,vibration_change,attitude_error_change,temperature_deviation,temperature_rolling_mean,temperature_rolling_std,voltage_deviation,voltage_rolling_mean,voltage_rolling_std,current_deviation,current_rolling_mean,current_rolling_std,battery_soc_deviation,battery_soc_rolling_mean,battery_soc_rolling_std,solar_power_deviation,solar_power_rolling_mean,solar_power_rolling_std,communication_signal_deviation,communication_signal_rolling_mean,communication_signal_rolling_std,vibration_deviation,vibration_rolling_mean,vibration_rolling_std,attitude_error_deviation,attitude_error_rolling_mean,attitude_error_rolling_std,power_draw_w,net_power_w
2026-03-03 00:12:00,SAT-001,27.19,22.11,5.83,81.34,143.72,-69.26,0.0558,0.127,POWER,ANOMALY,9.46,-6.02,-0.08000000000000007,-8.469999999999999,-398.03999999999996,1.5999999999999943,0.0379,0.07,-0.282,27.472,7.9912,-4.528,26.638,2.6717,-3.714,9.544,8.5352,-4.446,85.786,3.0519,-254.58,398.3,189.6764,0.428,-69.688,0.7647,0.0152,0.0406,0.0151,-1.9454,2.0724,4.4407,128.9,14.82
2026-03-03 00:13:00,SAT-002,26.51,27.92,5.68,89.41,559.11,-71.14,0.0656,0.075,COMMUNICATION,NORMAL,-2.2699999999999996,-0.129999999999999,-1.25,-2.450000000000003,12.190000000000055,-5.659999999999997,0.002800000000000011,-0.027999999999999997,1.114,25.396,2.609,-0.218,28.138,0.1681,-0.77,6.45,0.8799,-2.696,92.106,3.8553,13.632,545.478,27.6838,-2.36,-68.78,3.6515,0.0065,0.0591,0.0083,0.0112,0.0638,0.0304,158.59,400.52
2026-03-03 00:14:00,SAT-003,21.4,28.4,6.31,86.39,566.31,-64.38,0.0472,0.012,POWER,NORMAL,-45.919999999999995,0.8999999999999986,0.15999999999999925,-0.15000000000000568,30.039999999999964,2.1500000000000057,-0.0011000000000000038,-0.054000000000000006,-12.586,33.986,18.8527,0.136,28.264,0.48,-0.064,6.374,0.826,2.418,83.972,4.6909,30.63,535.68,25.7556,3.782,-68.162,2.84,-0.2016,0.2488,0.4497,-0.1776,0.1896,0.28,179.2,387.11
2026-03-03 00:15:00,SAT-004,21.95,28.06,6.43,86.72,536.5,-64.79,0.015,0.062,POWER,NORMAL,-3.9700000000000024,0.17999999999999972,1.79,-6.599999999999994,28.439999999999998,3.5,-0.0228,-0.057999999999999996,-3.824,25.774,3.8261,-0.112,28.172,0.2279,0.396,6.034,1.1157,0.336,86.384,4.6765,5.138,531.362,24.0951,2.306,-67.096,2.4871,-0.0183,0.0333,0.0135,-0.0092,0.0712,0.0426,180.43,356.07
2026-03-03 00:16:00,INSAT-3D,38.0,26.34,22.55,87.99,558.55,-68.24,0.0526,0.027,POWER,ANOMALY,10.2,-1.8500000000000014,16.11,1.4099999999999966,55.63999999999993,0.480000000000004,0.0199,-0.02,7.638,30.362,5.6828,-0.856,27.196,1.4069,11.51,11.04,7.2461,12.456,75.534,26.3674,24.168,534.382,21.9585,9.062,-77.302,19.9566,0.0133,0.0393,0.0078,-0.0436,0.0706,0.0328,593.97,-35.42
2026-03-03 00:17:00,GSAT-30,27.45,28.23,6.8,89.14,511.93,-66.37,0.0486,0.03,COMMUNICATION,NORMAL,-2.3000000000000007,0.0,-1.5900000000000007,7.689999999999998,-19.819999999999993,-1.9000000000000057,0.0030999999999999986,-0.025,1.874,25.576,2.9801,0.074,28.156,0.1602,-0.106,6.906,0.8837,2.22,86.92,3.7617,-28.146,540.076,49.103,-0.162,-66.208,1.8738,-0.0056,0.0542,0.0069,-0.0216,0.0516,0.0221,191.96,319.97
2026-03-03 00:18:00,SAT-001,29.6,27.98,6.21,95.68,516.15,-64.84,0.0687,0.085,BATTERY,NORMAL,2.41,5.870000000000001,0.3799999999999999,14.340000000000003,372.42999999999995,4.420000000000002,0.012899999999999995,-0.041999999999999996,4.17,25.43,4.6607,1.008,26.972,2.7243,0.38,5.83,0.5941,7.768,87.912,5.2916,122.024,394.126,186.0556,4.048,-68.888,2.3411,0.021,0.0477,0.0187,-1.9888,2.0738,4.4399,173.76,342.39
2026-03-03 00:19:00,SAT-002,18.25,28.15,5.96,87.76,521.36,-67.13,0.0775,0.103,POWER,NORMAL,-8.260000000000002,0.22999999999999687,0.28000000000000025,-1.6499999999999915,-37.75,4.010000000000005,0.011899999999999994,0.027999999999999997,-5.682,23.932,4.1093,0.028,28.122,0.1608,-0.498,6.458,0.874,-2.16,89.92,1.6657,-28.936,550.296,17.3722,0.368,-67.498,2.509,0.0122,0.0653,0.008,0.031,0.072,0.0349,167.77,353.59
2026-03-03 00:20:00,SAT-003,24.58,28.13,6.41,85.58,529.85,-104.03,0.04,0.099,COMMUNICATION,ANOMALY,3.1799999999999997,-0.2699999999999996,0.10000000000000053,-0.8100000000000023,-36.45999999999992,-39.650000000000006,-0.007199999999999998,0.08700000000000001,-8.438,33.018,19.2655,0.002,28.128,0.3705,0.264,6.146,0.5215,0.896,84.684,4.5896,-6.66,536.51,25.4183,-28.676,-75.354,16.2799,-0.208,0.248,0.4501,-0.094,0.193,0.2785,180.31,349.54
2026-03-03 00:21:00,SAT-004,24.24,27.75,5.35,80.0,547.24,-73.1,0.039,0.069,POWER,NORMAL,2.289999999999999,-0.3099999999999987,-1.08,-6.719999999999999,10.740000000000009,-8.309999999999988,0.024,0.007000000000000006,-0.202,24.442,2.5379,-0.3,28.05,0.2627,-0.266,5.616,0.8057,-5.37,85.37,5.5083,16.982,530.258,22.9698,-5.51,-67.59,3.4308,0.0027,0.0363,0.0125,0.0044,0.0646,0.039,148.46,398.78
2026-03-03 00:22:00,INSAT-3D,24.7,28.55,6.54,90.12,546.1,-67.17,0.0489,0.061,COMMUNICATION,NORMAL,-13.3,2.210000000000001,-16.01,2.1300000000000097,-12.449999999999932,1.0699999999999932,-0.003700000000000002,0.034,-5.676,30.376,5.6653,1.224,27.326,1.5141,-4.73,11.27,7.0372,13.744,76.376,26.8445,8.882,537.218,22.4707,0.976,-68.146,1.2019,0.0075,0.0414,0.0088,-0.0012,0.0622,0.0274,186.72,359.38
2026-03-03 00:23:00,GSAT-30,20.76,28.33,7.86,97.15,537.16,-70.37,0.0216,0.067,PAYLOAD,NORMAL,-6.689999999999998,0.09999999999999787,1.0600000000000005,8.010000000000005,25.22999999999996,-4.0,-0.026999999999999996,0.037000000000000005,-4.004,24.764,3.703,0.09,28.24,0.0964,0.756,7.104,0.9794,8.364,88.786,5.9798,12.17,524.99,28.5337,-3.35,-67.02,2.6486,-0.0256,0.0472,0.0158,0.0086,0.0584,0.0201,222.67,314.49
2026-03-03 00:24:00,SAT-001,23.26,27.98,5.19,88.51,545.28,-70.75,1.5134,0.682,ATTITUDE,ANOMALY,-6.34,0.0,-1.0199999999999996,-7.170000000000002,29.129999999999995,-5.909999999999997,1.4447,0.5970000000000001,-1.892,25.152,4.7592,1.042,26.938,2.707,-0.71,5.9,0.4519,0.21,88.3,5.2395,146.888,398.392,189.9796,-1.694,-69.056,2.4599,1.173,0.3404,0.656,-1.5114,2.1934,4.3806,145.22,400.06
2026-03-03 00:25:00,SAT-002,26.28,27.99,7.04,91.86,567.56,-71.99,0.0274,0.125,PAYLOAD,NORMAL,8.030000000000001,-0.16000000000000014,1.08,4.099999999999994,46.19999999999993,-4.859999999999999,-0.0501,0.022000000000000006,1.972,24.308,4.2466,-0.104,28.094,0.171,0.728,6.312,0.6258,1.418,90.442,1.8063,16.468,551.092,18.2043,-3.096,-68.894,2.7122,-0.0324,0.0598,0.019,0.0318,0.0932,0.0257,197.05,370.51
2026-03-03 00:26:00,SAT-003,25.84,28.03,5.15,90.39,547.04,-67.49,0.0393,0.153,PAYLOAD,NORMAL,1.2600000000000016,-0.09999999999999787,-1.2599999999999998,4.810000000000002,17.18999999999994,36.540000000000006,-0.0006999999999999992,0.05399999999999999,-7.252,33.092,19.23,-0.024,28.054,0.3381,-0.706,5.856,0.6027,2.96,87.43,1.919,0.862,546.178,14.127,7.23,-74.72,16.5676,-0.0059,0.0452,0.0053,0.0668,0.0862,0.0519,144.35,402.69
2026-03-03 00:27:00,SAT-004,21.01,28.12,5.79,89.16,593.01,-67.22,0.0462,0.087,POWER,NORMAL,-3.229999999999997,0.370000000000001,0.4400000000000004,9.159999999999997,45.76999999999998,5.8799999999999955,0.007199999999999998,0.017999999999999988,-2.048,23.058,1.9874,0.134,27.986,0.1646,0.31,5.48,0.6718,2.01,87.15,4.8419,45.02,547.99,30.842,0.864,-68.084,3.0794,0.009,0.0372,0.0132,0.0174,0.0696,0.0402,162.81,430.2
2026-03-03 00:28:00,INSAT-3D,23.41,28.41,6.83,84.78,243.29,-67.02,0.0483,10.016,ATTITUDE,ANOMALY,-1.2899999999999991,-0.14000000000000057,0.29000000000000004,-5.340000000000003,-302.81000000000006,0.15000000000000568,-0.0005999999999999964,9.955,-6.3,29.71,6.3535,1.084,27.326,1.5141,-4.412,11.242,7.0588,9.204,75.576,26.4389,-232.282,475.572,131.5368,0.572,-67.592,0.838,0.0048,0.0435,0.009,7.9662,2.0498,4.4533,194.04,49.25
2026-03-03 00:29:00,GSAT-30,22.78,28.16,5.47,85.32,585.19,-66.34,0.0624,0.082,POWER,NORMAL,2.0199999999999996,-0.16999999999999815,-2.3900000000000006,-11.830000000000013,48.030000000000086,4.030000000000001,0.040799999999999996,0.015,-1.972,24.752,3.7109,-0.048,28.208,0.0896,-1.468,6.938,1.1961,-2.308,87.628,5.9779,39.99,545.2,28.1504,1.004,-67.344,2.3826,0.0151,0.0473,0.0159,0.0242,0.0578,0.0191,154.04,431.15
2026-03-03 00:30:00,SAT-001,30.69,28.76,6.07,82.86,519.78,-65.07,0.0411,0.01,ATTITUDE,NORMAL,7.43,0.7800000000000011,0.8799999999999999,-5.650000000000006,-25.5,5.680000000000007,-1.4723000000000002,-0.672,4.996,25.694,5.2869,1.768,26.992,2.748,0.228,5.842,0.3928,-4.78,87.64,5.7586,66.442,453.338,173.5619,3.086,-68.156,2.9908,-0.2983,0.3394,0.6566,-0.1822,0.1922,0.2771,174.57,345.21
2026-03-03 00:31:00,SAT-002,25.14,28.75,5.73,88.42,514.93,-65.79,0.0312,0.059,ATTITUDE,NORMAL,-1.1400000000000006,0.7600000000000016,-1.3099999999999996,-3.4399999999999977,-52.629999999999995,6.199999999999989,0.003799999999999998,-0.066,0.148,24.992,3.9934,0.578,28.172,0.3339,-0.538,6.268,0.6641,-1.442,89.862,1.9161,-27.046,541.976,23.0709,2.516,-68.306,3.0538,-0.0217,0.0529,0.0223,-0.034,0.093,0.026,164.74,350.19
2026-03-03 00:32:00,SAT-003,32.0,25.81,13.19,31.18,524.18,-64.37,0.0435,0.139,BATTERY,ANOMALY,6.16,-2.2200000000000024,8.04,-59.21,-22.860000000000014,3.1199999999999903,0.004199999999999995,-0.013999999999999985,-2.228,34.228,18.8947,-1.764,27.574,1.0388,5.748,7.442,3.2522,-44.836,76.016,25.1333,-16.55,540.73,16.6307,8.99,-73.36,17.1989,-0.0002,0.0437,0.0041,0.0452,0.0938,0.0571,340.43,183.75
2026-03-03 00:33:00,SAT-004,25.28,28.53,7.35,82.74,601.67,-64.31,0.0348,0.024,COMMUNICATION,NORMAL,4.27,0.41000000000000014,1.5599999999999996,-6.420000000000002,8.659999999999968,2.9099999999999966,-0.0114,-0.063,1.6,23.68,2.1221,0.462,28.068,0.2969,1.438,5.912,1.035,-3.648,86.388,5.2431,44.374,557.296,39.3774,3.232,-67.542,3.5204,0.0002,0.0346,0.0117,-0.0484,0.0724,0.0351,209.7,391.97
2026-03-03 00:34:00,INSAT-3D,21.79,27.86,4.94,94.06,479.03,-67.11,0.0607,0.051,THERMAL,NORMAL,-1.620000000000001,-0.5500000000000007,-1.8899999999999997,9.280000000000001,235.73999999999998,-0.09000000000000341,0.012399999999999994,-9.965,-5.35,27.14,6.4588,-0.01,27.87,0.8941,-4.52,9.46,7.3543,5.354,88.706,3.5746,13.054,465.976,128.5626,0.542,-67.652,0.7765,0.0121,0.0486,0.0102,-1.9894,2.0404,4.4585,137.63,341.4
2026-03-03 00:35:00,GSAT-30,28.72,28.46,5.45,90.91,548.38,-71.53,0.0579,0.093,POWER,NORMAL,5.939999999999998,0.3000000000000007,-0.019999999999999574,5.590000000000003,-36.81000000000006,-5.189999999999998,-0.004499999999999997,0.010999999999999996,2.828,25.892,3.9157,0.178,28.282,0.1165,-1.344,6.794,1.3456,2.116,88.794,5.925,5.498,542.882,27.0873,-3.714,-67.816,2.9909,0.0107,0.0472,0.0159,0.0276,0.0654,0.0245,155.11,393.27
2026-03-03 00:36:00,SAT-001,79.24,27.5,6.62,91.01,586.64,-68.84,0.0421,0.065,THERMAL,ANOMALY,48.55,-1.2600000000000016,0.5499999999999998,8.150000000000006,66.86000000000001,-3.7700000000000102,0.0010000000000000009,0.055,41.244,37.996,23.2318,0.634,26.866,2.6968,0.636,5.984,0.5285,3.13,87.88,5.895,124.326,462.314,180.3074,-1.088,-67.752,2.6514,-0.3021,0.3442,0.6537,-0.1288,0.1938,0.2761,182.05,404.59
2026-03-03 00:37:00,SAT-002,26.47,28.18,5.24,97.09,518.06,-65.22,0.0551,0.042,PAYLOAD,NORMAL,1.3299999999999983,-0.5700000000000003,-0.4900000000000002,8.670000000000002,3.1299999999999955,0.5700000000000074,0.023900000000000005,-0.016999999999999994,1.94,24.53,3.5552,-0.018,28.198,0.3271,-0.69,5.93,0.673,6.182,90.908,3.7904,-18.144,536.204,25.05,3.034,-68.254,3.1155,0.0037,0.0514,0.0217,-0.0388,0.0808,0.0334,147.66,370.4
2026-03-03 00:38:00,SAT-003,27.29,28.47,6.91,87.01,597.05,-70.07,0.0691,0.084,THERMAL,NORMAL,-4.710000000000001,2.66,-6.279999999999999,55.830000000000005,72.87,-5.699999999999989,0.025599999999999998,-0.05500000000000001,1.068,26.222,3.8929,0.702,27.768,1.1097,-0.684,7.594,3.194,10.9,76.11,25.1833,44.164,552.886,29.6628,3.998,-74.068,16.9181,0.0213,0.0478,0.0123,-0.0134,0.0974,0.0554,196.73,400.32
2026-03-03 00:39:00,SAT-004,25.96,28.1,6.5,94.26,593.39,-66.5,0.043,0.106,THERMAL,NORMAL,0.6799999999999997,-0.4299999999999997,-0.8499999999999996,11.52000000000001,-8.279999999999973,-2.1899999999999977,0.008199999999999999,0.08199999999999999,2.272,23.688,2.1327,-0.012,28.112,0.2778,0.216,6.284,0.7617,7.684,86.576,5.561,19.028,574.362,30.1026,0.684,-67.184,3.5164,0.0074,0.0356,0.0123,0.0364,0.0696,0.0307,182.65,410.74
2026-03-03 00:40:00,INSAT-3D,23.38,22.94,7.52,94.36,229.64,-68.24,0.0231,0.104,POWER,ANOMALY,1.5899999999999999,-4.919999999999998,2.579999999999999,0.29999999999999716,-249.39,-1.1299999999999955,-0.037599999999999995,0.053,-2.876,26.256,6.6457,-3.88,26.82,2.3392,-2.156,9.676,7.2587,4.098,90.262,4.0759,-181.682,411.322,162.5336,-0.684,-67.556,0.6267,-0.0236,0.0467,0.0141,-1.9478,2.0518,4.4522,172.51,57.13
2026-03-03 00:41:00,GSAT-30,25.4,28.01,5.48,95.5,477.94,-71.16,0.0628,0.099,COMMUNICATION,NORMAL,-3.3200000000000003,-0.4499999999999993,0.03000000000000025,4.590000000000003,-70.44,0.37000000000000455,0.004899999999999995,0.006000000000000005,0.378,25.022,3.2751,-0.228,28.238,0.1702,-0.732,6.212,1.0873,3.896,91.604,4.7953,-54.18,532.12,40.1538,-2.006,-69.154,2.5893,0.0121,0.0507,0.0172,0.0248,0.0742,0.0275,153.49,324.45
2026-03-03 00:42:00,SAT-001,31.59,28.34,6.61,93.56,520.26,-66.38,0.0339,0.057,THERMAL,NORMAL,-47.64999999999999,0.8399999999999999,-0.009999999999999787,2.549999999999997,-66.38,2.460000000000008,-0.008199999999999999,-0.008,-7.286,38.876,22.7994,0.228,28.112,0.4694,0.47,6.14,0.5839,3.236,90.324,4.9657,-17.362,537.622,29.7583,0.796,-67.176,2.5528,-0.3059,0.3398,0.6562,-0.1228,0.1798,0.2821,187.33,332.93
2026-03-03 00:43:00,SAT-002,24.86,27.93,6.41,82.16,553.38,-61.48,0.0425,0.077,PAYLOAD,NORMAL,-1.6099999999999994,-0.25,1.17,-14.930000000000007,35.32000000000005,3.740000000000002,-0.0126,0.034999999999999996,0.66,24.2,3.3986,-0.27,28.2,0.325,0.334,6.076,0.6843,-7.298,89.458,5.5054,18.322,535.058,23.8421,4.842,-66.322,3.7987,-0.0042,0.0467,0.0203,-0.0042,0.0812,0.0333,179.03,374.35
2026-03-03 00:44:00,SAT-003,42.25,26.8,19.98,88.44,441.42,-71.01,0.0557,0.065,POWER,ANOMALY,14.96,-1.6699999999999982,13.07,1.4299999999999926,-155.62999999999994,-0.9400000000000119,-0.013399999999999995,-0.019000000000000003,11.858,30.392,7.1993,-0.648,27.448,1.1126,9.652,10.328,6.2289,11.92,76.52,25.4082,-86.488,527.908,56.2239,4.384,-75.394,16.2141,0.0062,0.0495,0.0128,-0.043,0.108,0.0371,535.46,-94.04
2026-03-03 00:45:00,SAT-004,21.2,27.58,5.91,90.33,548.64,-70.5,0.0279,0.069,POWER,NORMAL,-4.760000000000002,-0.5200000000000031,-0.5899999999999999,-3.930000000000007,-44.75,-4.0,-0.015099999999999995,-0.03699999999999999,-2.338,23.538,2.3049,-0.436,28.016,0.3684,-0.27,6.18,0.7722,3.032,87.298,5.813,-28.15,576.79,26.5673,-2.174,-68.326,3.4714,-0.0103,0.0382,0.0072,-0.002,0.071,0.0304,163.0,385.64
2026-03-03 00:46:00,INSAT-3D,25.48,27.96,7.77,86.27,506.27,-67.21,0.0581,0.128,COMMUNICATION,NORMAL,2.1000000000000014,5.02,0.25,-8.090000000000003,276.63,1.0300000000000011,0.035,0.024000000000000007,1.728,23.752,1.4133,0.816,27.144,2.3681,1.05,6.72,1.113,-3.648,89.918,4.3771,105.404,400.866,152.0371,0.14,-67.35,0.5026,0.0103,0.0478,0.0149,-1.944,2.072,4.4409,217.25,289.02
2026-03-03 00:47:00,GSAT-30,27.42,28.33,5.69,90.92,567.72,-66.67,0.0446,0.097,PAYLOAD,NORMAL,2.020000000000003,0.31999999999999673,0.20999999999999996,-4.579999999999998,89.78000000000003,4.489999999999995,-0.018199999999999994,-0.0020000000000000018,2.404,25.016,3.2695,0.072,28.258,0.1748,-0.3,5.99,1.0499,-1.04,91.96,4.6298,24.442,543.278,40.8856,2.544,-69.214,2.5109,-0.0053,0.0499,0.0174,0.0094,0.0876,0.0133,161.2,406.52
2026-03-03 00:48:00,SAT-001,25.77,28.32,6.56,77.45,512.49,-112.93,0.0256,0.127,COMMUNICATION,ANOMALY,-5.82,-0.019999999999999574,-0.05000000000000071,-16.11,-7.769999999999982,-46.55000000000001,-0.008299999999999998,0.07,-12.34,38.11,23.2489,0.14,28.18,0.4701,0.35,6.21,0.6145,-9.228,86.678,6.5042,-24.4,536.89,30.4554,-36.136,-76.794,20.3194,-0.3056,0.3312,0.6609,-0.0612,0.1882,0.2792,185.78,326.71
2026-03-03 00:49:00,SAT-002,27.25,28.46,6.41,84.73,487.32,-63.65,0.085,0.084,BATTERY,NORMAL,2.3900000000000006,0.5300000000000011,0.0,2.5700000000000074,-66.06,-2.1700000000000017,0.0425,0.007000000000000006,1.25,26.0,0.9875,0.198,28.262,0.3422,0.244,6.166,0.6947,-4.122,88.852,5.8922,-40.93,528.25,32.1454,1.976,-65.626,3.9302,0.0368,0.0482,0.0232,0.0066,0.0774,0.0312,182.43,304.89
2026-03-03 00:50:00,SAT-003,32.36,28.52,5.55,86.18,501.42,-70.01,0.0262,0.052,PAYLOAD,NORMAL,-9.89,1.7199999999999989,-14.43,-2.259999999999991,60.0,1.0,-0.0295,-0.013000000000000005,0.412,31.948,6.4286,0.994,27.526,1.1837,-4.606,10.156,6.3743,9.54,76.64,25.463,-20.802,522.222,57.4036,-1.42,-68.59,2.6964,-0.0206,0.0468,0.0163,-0.0466,0.0986,0.045,158.29,343.13
2026-03-03 00:51:00,SAT-004,27.85,28.18,7.21,80.09,513.77,-68.76,0.0718,0.048,COMMUNICATION,NORMAL,6.650000000000002,0.6000000000000014,1.2999999999999998,-10.239999999999995,-34.870000000000005,1.7399999999999949,0.0439,-0.021000000000000005,3.59,24.26,3.0309,0.078,28.102,0.3399,0.658,6.552,0.7186,-7.226,87.316,5.7849,-56.326,570.096,37.7411,-1.302,-67.458,2.3363,0.0271,0.0447,0.0167,-0.0188,0.0668,0.0322,203.18,310.59
2026-03-03 00:52:00,INSAT-3D,20.88,27.77,7.22,82.03,525.23,-65.71,0.66,0.686,ATTITUDE,ANOMALY,-4.600000000000001,-0.19000000000000128,-0.5499999999999998,-4.239999999999995,18.960000000000036,1.5,0.6019,0.558,-2.108,22.988,1.7621,0.782,26.988,2.2762,0.364,6.856,1.127,-6.27,88.3,5.6064,128.538,396.692,147.2646,1.348,-67.058,0.9002,0.49,0.17,0.2743,-1.511,2.197,4.3785,200.5,324.73
2026-03-03 00:53:00,GSAT-30,28.83,28.17,6.04,82.98,509.51,-72.79,0.0387,0.088,ATTITUDE,NORMAL,1.4099999999999966,-0.1599999999999966,0.34999999999999964,-7.939999999999998,-58.210000000000036,-6.1200000000000045,-0.0059000000000000025,-0.009000000000000008,2.2,26.63,2.5577,-0.056,28.226,0.173,0.414,5.626,0.2511,-6.146,89.126,4.9822,-28.238,537.748,43.6935,-3.092,-69.698,2.9791,-0.0146,0.0533,0.011,-0.0038,0.0918,0.0069,170.15,339.36
2026-03-03 00:54:00,SAT-001,26.75,28.41,6.25,99.5,485.27,-67.51,0.0309,0.106,PAYLOAD,NORMAL,0.9800000000000004,0.08999999999999986,-0.3099999999999996,22.049999999999997,-27.220000000000027,45.42,0.005299999999999999,-0.021000000000000005,-12.058,38.808,22.7384,0.144,28.266,0.4637,-0.172,6.422,0.2485,10.624,88.876,8.748,-39.618,524.888,37.3635,8.636,-76.146,20.6099,-0.0038,0.0347,0.007,0.033,0.073,0.0455,177.56,307.71
2026-03-03 00:55:00,SAT-002,22.96,28.17,7.32,95.52,477.09,-72.54,0.043,0.103,PAYLOAD,NORMAL,-4.289999999999999,-0.28999999999999915,0.9100000000000001,10.789999999999992,-10.230000000000018,-8.890000000000008,-0.04200000000000001,0.01899999999999999,-2.376,25.336,1.6477,-0.128,28.298,0.3148,1.098,6.222,0.7878,5.936,89.584,6.55,-33.066,510.156,29.8681,-6.804,-65.736,4.1542,-0.0084,0.0514,0.0206,0.03,0.073,0.0234,206.2,270.89
2026-03-03 00:56:00,SAT-003,21.19,28.09,7.33,90.79,234.39,-74.0,0.0555,10.972,ATTITUDE,ANOMALY,-11.169999999999998,-0.4299999999999997,1.7800000000000002,4.609999999999999,-267.03000000000003,-3.989999999999995,0.0293,10.92,-9.828,31.018,7.7365,0.552,27.538,1.1904,-3.262,10.592,6.0105,14.07,76.72,25.5176,-225.302,459.692,137.7153,-4.108,-69.892,3.488,0.0055,0.05,0.0161,8.7096,2.2624,4.8689,205.9,28.49
2026-03-03 00:57:00,SAT-004,30.18,28.39,5.69,90.13,584.35,-72.18,0.0327,0.08,PAYLOAD,NORMAL,2.3299999999999983,0.21000000000000085,-1.5199999999999996,10.039999999999992,70.58000000000004,-3.4200000000000017,-0.0391,0.032,4.086,26.094,3.3321,0.234,28.156,0.364,-0.842,6.532,0.7459,2.62,87.51,5.8777,15.986,568.364,36.6083,-3.73,-68.45,3.1286,-0.0093,0.042,0.0175,0.0146,0.0654,0.0312,161.54,422.81
2026-03-03 00:58:00,INSAT-3D,23.14,28.31,6.5,86.13,591.93,-63.23,0.077,0.056,COMMUNICATION,NORMAL,2.2600000000000016,0.5399999999999991,-0.7199999999999998,4.099999999999994,66.69999999999993,2.479999999999997,-0.5830000000000001,-0.63,0.206,22.934,1.7501,1.342,26.968,2.261,-0.29,6.79,1.1385,-2.44,88.57,5.424,125.51,466.42,138.7653,3.07,-66.3,1.9378,-0.0988,0.1758,0.2714,-0.149,0.205,0.2708,184.02,407.91
2026-03-03 00:59:00,GSAT-30,19.66,28.49,6.12,96.71,476.09,-70.91,0.0444,0.148,POWER,NORMAL,-9.169999999999998,0.31999999999999673,0.08000000000000007,13.72999999999999,-33.420000000000016,1.8800000000000097,0.005700000000000004,0.06,-6.346,26.006,3.8072,0.198,28.292,0.202,0.364,5.756,0.3112,5.306,91.404,5.3938,-39.838,515.928,41.2519,-0.298,-70.612,2.3192,-0.0053,0.0497,0.0102,0.043,0.105,0.0244,174.36,301.73
2026-03-03 01:00:00,SAT-001,34.73,25.78,11.72,34.27,558.39,-65.42,0.0611,0.031,BATTERY,ANOMALY,7.979999999999997,-2.629999999999999,5.470000000000001,-65.22999999999999,73.12,2.0900000000000034,0.0302,-0.075,-4.886,39.616,22.4477,-1.89,27.67,1.1203,4.168,7.552,2.3349,-44.888,79.158,26.3606,25.78,532.61,39.9445,10.796,-76.216,20.5634,0.0224,0.0387,0.0139,-0.0462,0.0772,0.0387,302.14,256.25
2026-03-03 01:01:00,SAT-002,33.84,28.54,5.16,87.01,514.35,-70.78,0.0586,0.113,POWER,NORMAL,10.880000000000003,0.36999999999999744,-2.16,-8.509999999999991,37.26000000000005,1.7600000000000051,0.015600000000000003,0.010000000000000009,6.764,27.076,4.1231,0.284,28.256,0.2458,-0.948,6.108,0.9088,-2.292,89.302,6.6423,4.31,510.04,29.8461,-4.046,-66.734,4.7299,0.0018,0.0568,0.0173,0.0292,0.0838,0.0275,147.27,367.08
2026-03-03 01:02:00,SAT-003,27.65,28.7,5.52,97.6,506.38,-68.66,0.0314,0.093,THERMAL,NORMAL,6.459999999999997,0.6099999999999994,-1.8100000000000005,6.809999999999988,271.99,5.340000000000003,-0.024100000000000003,-10.879,-2.498,30.148,7.8423,0.584,28.116,0.7685,-3.538,9.058,6.1586,7.596,90.004,4.5921,50.248,456.132,135.8489,2.09,-70.75,2.0005,-0.0162,0.0476,0.0181,-2.1602,2.2532,4.874,158.42,347.96
2026-03-03 01:03:00,SAT-004,22.41,28.1,5.96,72.65,570.36,-70.84,0.0533,0.067,COMMUNICATION,NORMAL,-7.77,-0.28999999999999915,0.2699999999999996,-17.47999999999999,-13.990000000000009,1.3400000000000034,0.0206,-0.012999999999999998,-3.11,25.52,3.7307,0.03,28.07,0.2985,-0.294,6.254,0.6118,-12.842,85.492,8.8867,8.258,562.102,31.8564,-1.084,-69.756,2.1908,0.0076,0.0457,0.0176,-0.007,0.074,0.0213,167.48,402.88
2026-03-03 01:04:00,INSAT-3D,81.68,27.07,7.61,93.06,560.0,-67.2,0.0464,0.113,THERMAL,ANOMALY,58.540000000000006,-1.2399999999999984,1.1100000000000003,6.930000000000007,-31.92999999999995,-3.970000000000006,-0.030600000000000002,0.057,46.768,34.912,26.1948,0.26,26.81,2.2101,0.286,7.324,0.5022,4.69,88.37,5.1841,77.386,482.614,145.1811,-0.882,-66.318,1.9476,-0.1265,0.1729,0.273,-0.1044,0.2174,0.2633,206.0,354.0
2026-03-03 01:05:00,GSAT-30,24.56,28.53,5.43,92.91,584.98,-71.29,0.0349,0.079,ATTITUDE,NORMAL,4.899999999999999,0.0400000000000027,-0.6900000000000004,-3.799999999999997,108.89000000000004,-0.38000000000000966,-0.009500000000000001,-0.06899999999999999,-0.614,25.174,3.5087,0.224,28.306,0.2184,-0.322,5.752,0.3162,1.106,91.804,5.4221,61.732,523.248,50.6311,-0.726,-70.564,2.2978,-0.0102,0.0451,0.0107,-0.0232,0.1022,0.0268,154.92,430.06
